Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,superfast,21.48,2766980,10597441,38.192425658157624,0.9475283074361829,0.5330451132075462
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,veryfast,28.61,2656502,10174312,38.00122376692565,0.9466437413984461,0.5259600477247505
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,faster,28.69,2653071,10161171,38.009808499445086,0.9467360799112104,0.5262962974472813
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,fast,35.38,2756089,10555729,38.26096706659268,0.9487626215316319,0.5344761553829079
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,medium,50.10,2806023,10746969,38.77474826526079,0.9530482763596004,0.5547612785793561
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,slow,117.98,2878104,11023039,39.28384607880133,0.956748645948946,0.5744066570477244
C:\Video Compression\Files\Input\jellyfish-30-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,29280660,112143943,1,37.873 %,94 %,slower,302.40,2823415,10813586,39.51626625749171,0.9595769056603779,0.5816500277469479
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,superfast,23.19,2835727,10860738,38.04424209988895,0.9447319944506111,0.5258138113207547
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,veryfast,30.19,2726156,10441084,37.85785242508323,0.9437934517203104,0.5188504672586021
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,faster,30.28,2723576,10431200,37.867822518312984,0.943904213096559,0.5192609933407328
