Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion ,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
Love.Death.and.Robots.S01E07.Beyond.the.Aquila.Rift.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,996.448,24,23914,562.3924561,601.0414085,10,0.14313,0.88018,veryfast,449.66,53.67053223,53.28517342,47.51,0.99145,0.723500043
Love.Death.and.Robots.S01E07.Beyond.the.Aquila.Rift.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,996.448,24,23914,562.3924561,601.0414085,10,0.14313,0.88018,faster,449.47,53.64160156,53.2564497,47.59,0.99155,0.724700146
Love.Death.and.Robots.S01E07.Beyond.the.Aquila.Rift.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,996.448,24,23914,562.3924561,601.0414085,10,0.14313,0.88018,fast,580.04,57.24194336,56.8309269,47.58,0.992,0.730961174
Love.Death.and.Robots.S01E07.Beyond.the.Aquila.Rift.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,996.448,24,23914,562.3924561,601.0414085,10,0.14313,0.88018,medium,845.84,58.12243652,57.70515919,47.82,0.99215,0.737850195
Love.Death.and.Robots.S01E07.Beyond.the.Aquila.Rift.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,996.448,24,23914,562.3924561,601.0414085,10,0.14313,0.88018,slow,1520.27,58.47912598,58.0593462,50.69,0.9925,0.766200194
Love.Death.and.Robots.S01E07.Beyond.the.Aquila.Rift.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,996.448,24,23914,562.3924561,601.0414085,10,0.14313,0.88018,slower,3440.8,55.63903809,55.23952675,50.97,0.99265,0.769650216
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,superfast,344.18,60.08642578,61.81027794,42.52,0.99085,0.6825
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,veryfast,435.28,55.68334961,57.28091335,46.4,0.9927,0.734448486
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,faster,435.77,55.68115234,57.27866268,46.4,0.99275,0.734499268
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,fast,552.72,59.3001709,61.00150299,46.61,0.9934,0.744776692
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,medium,785.39,54.12780762,55.6807127,46.9,0.994,0.75404917
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,slow,1288.81,53.66955566,55.20937538,49.54,0.99435,0.780800195
Love.Death.and.Robots.S01E08.Good.Hunting.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,1032.448,24,24778,289.3066406,342.2180662,18,0.25317,0.89664,slower,3064.29,48.85534668,50.2570343,49.86,0.99455,0.785600146
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,superfast,227.83,66.88464355,42.27960491,42.56,0.9894,0.677200049
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,veryfast,299.03,61.32678223,38.76632309,46.48,0.99115,0.730050097
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,faster,298.6,61.28356934,38.73895359,46.48,0.99115,0.730150097
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,fast,374.18,63.9050293,40.39605904,46.72,0.99155,0.737140406
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,medium,565.31,63.49682617,40.13802624,46.87,0.991799973,0.744249545
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,slow,1063.53,63.5177002,40.15125561,49.49,0.9921,0.770800098
Love.Death.and.Robots.S01E09.The.Dump.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,634.432,24,15226,525.706665,359.9583921,6,0.16281,0.87744,slower,2367.64,60.0435791,37.9551363,49.97,0.9923,0.776300049
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,superfast,362.45,72.03881836,69.65528393,42.04,0.98605,0.6424
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,veryfast,479.17,66.6895752,64.48314285,45.9,0.9879,0.693250049
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,faster,471.8,66.61315918,64.40924358,45.9,0.98795,0.6933
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,fast,595.84,69.78381348,67.47492504,45.88,0.9884,0.697897003
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,medium,882.57,70.46411133,68.13269997,46.08,0.98875,0.7043
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,slow,1651.49,71.38208008,69.0203352,48.7,0.98915,0.733149817
Love.Death.and.Robots.S01E10.Shape-Shifters.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,970.432,24,23290,654.296875,647.6422443,10,0.18503,0.86892,slower,3690.26,68.60974121,66.33977604,49.08,0.9893,0.7373
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,superfast,197.87,50.51794434,30.42370319,42.57,0.9884,0.65165
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,veryfast,253.57,46.02062988,27.71527481,46.47,0.99015,0.704000049
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,faster,253.53,45.98059082,27.69112682,46.47,0.99015,0.704050049
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,fast,330.06,49.32128906,29.70301914,46.68,0.9906,0.713074756
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,medium,482.7,49.60046387,29.87114716,46.84,0.9907,0.716700049
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,slow,819.49,49.28796387,29.68292618,49.53,0.99105,0.743800098
Love.Death.and.Robots.S01E11.Helping.Hand.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,604.448,24,14506,424.8046875,274.2544537,6,0.13804,0.90292,slower,1876.75,46.45507813,27.97687244,49.91,0.99115,0.748000098
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,superfast,207.66,76.484375,46.82369328,42.52,0.9884,0.6661
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,veryfast,265.88,71.37658691,43.69667149,46.36,0.9904,0.7204
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,faster,265.9,71.29919434,43.64929771,46.36,0.9904,0.7204
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,fast,348.86,77.33129883,47.34216595,46.57,0.99145,0.733934544
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,medium,504.36,75.02893066,45.9326725,46.84,0.99205,0.743999692
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,slow,888.01,75.0267334,45.93133163,49.47,0.9926,0.772050146
Love.Death.and.Robots.S01E12.Fish.Night.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,614.432,24,14746,528.9412842,350.4987516,16,0.29201,0.90233,slower,2117.37,70.0456543,42.88192463,49.79,0.99285,0.776700098
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,superfast,355.41,93.51708984,82.78232479,43.93,0.98665,0.646750195
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,veryfast,468.79,85.65771484,75.8250227,47.76,0.98805,0.697300244
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,faster,468.95,85.55566406,75.73477364,47.8,0.98805,0.697450244
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,fast,577.69,87.97216797,77.87386227,47.88,0.98855,0.703000243
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,medium,873.33,88.18457031,78.06188774,48.27,0.98895,0.712197461
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,slow,1699.96,87.64611816,77.58526134,50.54,0.98925,0.735950183
Love.Death.and.Robots.S01E13.Lucky.13.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,888.448,24,21322,755.6152344,680.450242,15,0.17377,0.87726,slower,3844.27,83.27502441,73.71593285,51.06,0.9894,0.741300342
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,superfast,212.46,67.9420166,42.27099991,43.66,0.9897,0.695400049
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,veryfast,275.28,62.92956543,39.15248775,47.61,0.99145,0.750050049
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,faster,263.55,62.91210938,39.14157963,47.61,0.99145,0.750150049
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,fast,335.23,66.32849121,41.26707745,47.83,0.99195,0.758922621
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,medium,488.21,65.3605957,40.66493034,48,0.9924,0.766049805
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,slow,837.24,65.39770508,40.68805599,50.74,0.9928,0.794200049
Love.Death.and.Robots.S01E14.Zima.Blue.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,624.448,24,14986,542.505249,364.5730247,30,0.31701,0.90323,slower,2028.42,61.34448242,38.16627502,51.01,0.993,0.797950146
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,superfast,187.85,53.67578125,28.04692078,42.57,0.99205,0.657800049
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,veryfast,242.82,48.85961914,25.53033447,46.46,0.99345,0.707750049
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,faster,243.42,48.87719727,25.5395546,46.46,0.99345,0.707800049
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,fast,298.17,50.57409668,26.4262104,46.7,0.9938,0.716181498
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,medium,444.04,47.38439941,24.75946236,46.81,0.99405,0.724900097
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,slow,788.51,46.20751953,24.14454079,49.51,0.99435,0.751500146
Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,slower,1839.8,42.05883789,21.97680378,49.83,0.9945,0.755950098
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,superfast,216.41,51.82556152,32.55381393,43.19,0.9883,0.658400049
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,veryfast,284.34,46.60705566,29.27581596,47.15,0.98975,0.710800049
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,faster,283.54,46.59020996,29.26520634,47.15,0.98975,0.710800049
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,fast,356.56,48.94140625,30.74211216,47.29,0.990099805,0.715920304
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,medium,544.28,47.80029297,30.02534485,47.49,0.9902,0.721350049
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,slow,984.7,47.82348633,30.03989887,50.33,0.99045,0.749650098
Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,slower,2165.59,45.32751465,28.4720602,50.53,0.9906,0.752500098
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,superfast,416.05,124.852417,122.2144222,45.52,0.9738,0.591650244
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,veryfast,555.76,114.1702881,111.7579546,49.14,0.97475,0.638150293
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,faster,552.11,114.0140381,111.605093,49.36,0.97475,0.640650049
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,fast,690.89,117.9332275,115.4414263,49.47,0.9756,0.649300199
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,medium,1029.86,122.5645752,119.9748507,49.64,0.9762,0.652750244
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,slow,2148.49,125.7814941,123.1237707,51.68,0.9768,0.677550439
Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,slower,4986.92,122.114502,119.5343609,52.39,0.97715,0.683450384
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,superfast,32.92,55.375,6.54,44.02,0.966412712,0.407463185
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,veryfast,41.13,52,6.14,44.16,0.96730704,0.401763378
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,faster,41.14,52,6.14,44.16,0.967311862,0.400808388
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,fast,56.27,55.5,6.56,44.7,0.970371133,0.42467276
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,medium,76.73,58.25,6.89,44.68,0.97156912,0.432224463
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,slow,136.03,58.5,6.91,44.9,0.972540799,0.44659961
Tumbbad cut 1.mkv,1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,slower,350.65,57.5,6.79,44.8,0.973319681,0.447012744
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,superfast,36.38,46.25,5.55,41.87,0.979402122,0.398268027
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,veryfast,45.75,42.375,5.08,42.04,0.980230523,0.406489851
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,faster,45.7,42.375,5.08,42.05,0.980140635,0.405680434
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,fast,62.12,46,5.51,42.53,0.981618578,0.421310107
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,medium,82.8,46,5.51,42.49,0.981563738,0.423770077
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,slow,161.19,47,5.63,42.69,0.981917293,0.430936032
Tumbbad cut 2.mkv,1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,slower,366.92,44.625,5.35,42.85,0.98232606,0.437132324
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,superfast,31.71,25,2.98,44.71,0.982481343,0.540523387
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,veryfast,39.57,21.625,2.57,44.94,0.983964522,0.547949252
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,faster,39.38,21.625,2.57,44.98,0.984118625,0.550029928
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,fast,53.18,24.375,2.9,45.5,0.984995309,0.566615121
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,medium,73.56,23.125,2.75,45.43,0.984799137,0.565616846
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,slow,129.27,23.5,2.79,45.6,0.985078418,0.569773833
Tumbbad cut 3.mkv,1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,slower,289.19,22.25,2.64,45.72,0.985183635,0.57631432
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,superfast,17.66,50.125,3.07,39.41,0.96514086,0.375202245
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,veryfast,22,46.25,2.83,39.46,0.965909437,0.379201648
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,faster,22.17,46.25,2.83,39.44,0.965837264,0.378739994
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,fast,30,50,3.06,39.97,0.967046362,0.396285794
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,medium,40.19,51.625,3.16,40.04,0.967117009,0.400737261
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,slow,75.09,53.5,3.27,40.21,0.967426341,0.407085862
Tumbbad cut 4.mkv,1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,slower,177.5,51.75,3.17,40.33,0.967533645,0.412868882
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,superfast,29.76,80.75,5.05,43.62,0.981862928,0.61432791
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,veryfast,42.27,74.375,4.64,43.72,0.982375896,0.615566158
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,faster,45.16,74.125,4.63,43.71,0.982347719,0.61432274
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,fast,56.87,77.25,4.83,44.28,0.983719529,0.633811006
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,medium,59.79,76.375,4.77,44.42,0.983915823,0.640101937
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,slow,140.49,77.25,4.83,44.61,0.984083872,0.644547366
Tumbbad cut 5.mkv,1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,slower,281.7,73.75,4.61,44.68,0.984319401,0.648254511
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,superfast,24.89,101.5,6.14,45.4,0.982925538,0.416546277
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,veryfast,31.09,95.875,5.8,45.72,0.983169206,0.412384158
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,faster,31.06,95.75,5.79,45.73,0.983172751,0.41416431
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,fast,40.67,101.625,6.15,46.26,0.984475535,0.425266552
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,medium,51.47,102.5,6.2,46.34,0.984980646,0.430102295
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,slow,108.36,104.125,6.3,46.59,0.985556117,0.441405669
Tumbbad cut 6.mkv,1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,slower,245.33,100.125,6.06,46.74,0.985878571,0.443652121
Tumbbad cut 7.mkv,1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,superfast,26.08,77.125,9.09,41.77,0.995415617,0.706001654
Tumbbad cut 7.mkv,1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,veryfast,31.63,60.75,7.17,42.6,0.997406529,0.731851973
Tumbbad cut 7.mkv,1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,faster,31.72,60.75,7.17,42.62,0.997406505,0.732405901
Tumbbad cut 7.mkv,1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,fast,38.97,62.875,7.42,43.04,0.99779645,0.744215278
Tumbbad cut 7.mkv,1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,medium,53.84,91.25,10.8,43.5,0.997921181,0.755058087
Tumbbad cut 7.mkv,1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,slow,83.55,101.75,12,44.23,0.998330351,0.771452955
