Video.Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,fast,12.55,98.67749023,1.525946617,42.21965092,0.974976455,0.689450781
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,medium,18.33,96.13244629,1.486591339,42.50652204,0.975664465,0.696008982
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,slow,37.93,95.10339355,1.470677376,42.78593592,0.976149535,0.704131666
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,slower,83.55,92.65344238,1.43279171,42.89183114,0.976426293,0.707650481
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,superfast,13.19,87.28100586,2.6472435,41.13411042,0.960735272,0.518288786
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,veryfast,18.11,79.81970215,2.420940399,41.08291768,0.960889866,0.517012255
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,faster,17.78,79.78845215,2.419994354,41.08609544,0.96091522,0.517077597
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,fast,23.43,85.68188477,2.598742485,41.45249929,0.962874572,0.529804954
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,medium,34.17,83.23657227,2.524577141,41.62838711,0.963558281,0.536987699
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,slow,67.75,82.22302246,2.493833542,41.80293154,0.963777038,0.54310389
180301_03_B_CausewayBay_03.mp4,1920,1080,30.44,25,761,3809.698242,113.2665501,1,0.2882,0.95,slower,150.3,81.83288574,2.482002258,41.87773985,0.964130487,0.545801417
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,superfast,4.34,444.8372803,3.794063568,33.52871247,0.959503819,0.611321219
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,veryfast,4.97,424.4672852,3.620325089,33.96721766,0.968915056,0.632801679
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,faster,4.98,424.6865234,3.622195244,33.96383774,0.968865921,0.632692791
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,fast,6.84,419.2156982,3.575533867,34.54986109,0.972105391,0.650818186
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,medium,10,499.0093994,4.256103516,34.93114,0.974011358,0.662214981
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,slow,19.03,586.8424072,5.005239487,35.55941231,0.976759898,0.68056093
180626_07_DMZ_08.mp4,1920,1080,8.56,25,214,4242.866333,35.80779743,1,0.2749,0.94,slower,63.78,499.1306152,4.257137299,35.56637983,0.977945433,0.684530288
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,superfast,1.81,11.94934082,0.296943665,47.05,0.993737371,0.841711827
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,veryfast,2.55,10.58569336,0.263055801,48.13,0.994056299,0.846509324
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,faster,2.51,10.59240723,0.263220787,47.95,0.993946969,0.848987627
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,fast,3.45,12.02209473,0.29874897,49,0.994787815,0.860491077
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,medium,3.97,11.99060059,0.29796505,49.42,0.995012402,0.860905476
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,slow,8.08,11.88793945,0.295413017,49.43,0.99542441,0.870885962
19946059-preview.mp4,596,336,24.94,50,1247,109.8632813,2.681645393,1,0.03798,0.9125,slower,20.76,11.13586426,0.276726723,49.63,0.995299476,0.866114462
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,superfast,1.27,16.20617676,0.351374626,41.06,0.979013406,0.777540563
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,veryfast,2.09,15.2791748,0.331273079,41.06,0.979215494,0.780711387
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,faster,2.14,15.25512695,0.330752373,41.11,0.979362731,0.781710597
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,fast,2.78,16.40478516,0.355680466,41.68,0.980813441,0.792276336
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,medium,3.16,16.94116211,0.36730957,42.17,0.981966747,0.800156285
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,slow,7.52,16.90515137,0.366529465,42.5,0.982787801,0.805874665
25506602-preview.mp4,596,336,21.76,25,544,109.8632813,2.375465393,1,0.26625,0.95327,slower,19.62,16.26623535,0.352677345,42.41,0.982632196,0.804531726
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,superfast,1.73,20.22180176,0.558003426,42.13,0.979476026,0.763952772
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,veryfast,2.9,19.23022461,0.530642509,42.55,0.981213029,0.774897912
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,faster,2.98,19.21398926,0.530191422,42.6,0.981069194,0.775901501
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,fast,3.75,20.33276367,0.561063766,42.92,0.981881602,0.782470135
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,medium,4.38,21.12744141,0.582992554,43.25,0.982749391,0.788715707
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,slow,10.36,21.09277344,0.582032204,43.54,0.983552884,0.795988073
6380351-preview.mp4,596,336,27.695,29.97,830,109.8632813,2.973053932,1,0.15241,0.95402,slower,26.98,20.5255127,0.566383362,43.67,0.983970508,0.79926178
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,superfast,10.02,899.5216064,9.522920609,29.67143235,0.907993954,0.480041254
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,veryfast,14.12,923.3747559,9.775444984,30.1870951,0.918852487,0.501859839
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,faster,14.22,923.8287354,9.780251503,30.19132284,0.918902166,0.50201556
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,fast,16.98,946.3514404,10.01869106,30.27008012,0.920530346,0.504413968
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,medium,25.52,1205.669922,12.76400661,31.160166,0.933076703,0.534908686
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,slow,51.69,1390.94397,14.72543907,31.9799549,0.943562885,0.564869151
720-120fps View.MOV,1280,720,10.625,120,1275,3466.872314,37.75668812,1,0.0819,0.92,slower,179,1173.751343,12.42609596,31.7597607,0.941293732,0.55734254
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,superfast,16.83,2251.003906,22.70915318,27.16676332,0.892552245,0.419097141
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,veryfast,20.61,1965.627808,19.8301487,27.14892883,0.893596004,0.41970908
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,faster,20.75,1965.599731,19.82986546,27.14899428,0.893596521,0.419730603
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,fast,26,1999.579224,20.17266655,27.33784554,0.899214612,0.42754818
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,medium,35.56,2511.311523,25.33525467,28.75212213,0.923770655,0.473884979
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,slow,79.5,2760.029785,27.8444376,29.49165636,0.933272609,0.499791155
720-120fps Walking.MOV,1280,720,10.125,120,1215,5566.698608,56.74141026,1,0.426,0.6,slower,276.32,2540.615234,25.63088417,28.79683761,0.924648415,0.477573634
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,superfast,1.76,65.78295898,0.479793549,42.41,0.986511081,0.711587211
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,veryfast,2.44,59.33166504,0.432740211,42.44,0.986940982,0.712701631
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,faster,2.45,59.29162598,0.432448387,42.44,0.986992222,0.713614242
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,fast,3.11,61.87939453,0.451321602,42.86,0.987691819,0.723338673
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,medium,3.67,66.28833008,0.4834795,43.34,0.988454871,0.734304845
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,slow,8.01,67.05004883,0.489034653,43.64,0.988814997,0.741287282
acoustic_guitar_guitar_player_805.mp4,1280,720,7.32,25,183,298.1385498,2.134100914,1,0.37065,0.89391,slower,18.94,64.29516602,0.468941689,43.77,0.989042455,0.744875676
Animal.mp4,1920,1080,35.75,24,858,1610.656616,56.24213409,2,0.14086,0.83119,superfast,16.42,179.680542,6.400391579,46.77,0.976819205,0.447343293
Animal.mp4,1920,1080,35.75,24,858,1610.656616,56.24213409,2,0.14086,0.83119,veryfast,20.86,168.6593018,6.007805824,46.38,0.978684446,0.451868798
Animal.mp4,1920,1080,35.75,24,858,1610.656616,56.24213409,2,0.14086,0.83119,faster,20.93,168.6900635,6.008900642,46.37,0.978678252,0.453175061
Animal.mp4,1920,1080,35.75,24,858,1610.656616,56.24213409,2,0.14086,0.83119,fast,28.17,173.631958,6.184938431,46.92,0.980175123,0.463392056
Animal.mp4,1920,1080,35.75,24,858,1610.656616,56.24213409,2,0.14086,0.83119,medium,40.49,193.2912598,6.88521862,47.08,0.981771427,0.480517339
Animal.mp4,1920,1080,35.75,24,858,1610.656616,56.24213409,2,0.14086,0.83119,slow,84.16,203.7807617,7.258867264,47.34,0.982962142,0.479477761
