,Video.Name,Width,Height,Video.Length,Frames.per.Second,Frame.Count,Original.Bitrate,Original.Size,Scene.Count,Avg.Motion..,Avg.PCC,Compression.Preset,Compression.Duration,Compressed.Bitrate,Compressed.Size,Average.PSNR,Average.SSIM,Average.VIFp,Normalized.PSNR,Normalized.SSIM,Normalized.VIFp,Normalized.Duration,PSNR.By.Duration,Normalized.Size,SSIM.By.Duration,VIFp.By.Duration,Metric
548,Horses.mp4,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,veryfast,8.95,42.01879883,0.917811394,38.73,0.970694306,0.684995914,1.370786517,1.368820024,1.344223982,1.020239988,1.343592226,1.169839016,1.341664745,1.317556651,3.421679
549,Horses.mp4,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,faster,8.91,42.09277344,0.919426918,38.72,0.970599229,0.684821826,1.365168539,1.358353174,1.341040423,1.019661703,1.338844575,1.172703599,1.332160627,1.315181711,3.3991427
550,Horses.mp4,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,fast,11.13,44.16027832,0.964587212,38.75,0.970656407,0.685635871,1.382022472,1.364647793,1.355926917,1.051756542,1.314013668,1.252780033,1.297493991,1.289202266,3.1136431
551,Horses.mp4,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,medium,16.39,53.89575195,1.177238464,39.32,0.974292556,0.704998467,1.702247191,1.764944657,1.71001198,1.12780107,1.509350573,1.629844764,1.564943237,1.516235465,2.8165439
552,Horses.mp4,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,slow,23.08,56.92163086,1.243331909,39.57,0.975242556,0.712818488,1.842696629,1.869528386,1.853017217,1.2245193,1.504832655,1.747039028,1.526744728,1.513260931,2.6014521
553,Horses.mp4,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,slower,76.72,63.45288086,1.385993004,39.85,0.976427712,0.720856015,2,2,2,2,1,2,1,1,1.5
554,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,superfast,14.85,46.46972656,1.668539047,41.95,0.987639283,0.820193298,1,1,1,1,1,1.498102718,1,1,2.0025329
555,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,veryfast,18.77,42.78100586,1.536091805,42.49,0.989206084,0.829198628,1.362416107,1.576247779,1.351609649,1.028865979,1.324192008,1,1.532024394,1.313688737,4.1699051
556,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,faster,18.76,42.82006836,1.537494659,42.54,0.989215505,0.829291835,1.395973154,1.579712693,1.355248881,1.028792342,1.356904691,1.005275802,1.535501995,1.317320149,4.1876337
557,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,fast,24.67,46.81054688,1.68077755,43.01,0.98965818,0.835478405,1.711409396,1.742522447,1.596801129,1.072312224,1.595999148,1.54412883,1.625014066,1.489119581,3.0503496
558,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,medium,36.81,47.90441895,1.720052719,43.11,0.989886981,0.838641642,1.77852349,1.826672296,1.720308502,1.161708395,1.530955185,1.691833441,1.572401736,1.480843653,2.7096051
559,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,slow,62.06,50.18652344,1.801995277,43.39,0.990309579,0.844350498,1.966442953,1.982098007,1.943208591,1.347643594,1.459171373,2,1.470787986,1.441930641,2.185945
560,Horses_8.mp4,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,slower,150.65,48.10900879,1.727398872,43.44,0.990358254,0.845805024,2,2,2,2,1,1.719460583,1,1,1.7447332
561,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,superfast,4.02,40.88586426,0.461157799,44.65,0.986833218,0.590254731,1,1,1,1,1,2,1,1,1.5
562,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,veryfast,5.2,33.6583252,0.379635811,44.81,0.987232168,0.594892455,1.188235294,1.446184421,1.201502942,1.031291435,1.15218187,1.001658417,1.402304308,1.165046951,3.7133748
563,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,faster,5.18,33.64624023,0.379500389,44.85,0.987320215,0.596063808,1.235294118,1.544655908,1.252396672,1.030761071,1.198429153,1,1.498558639,1.215021315,3.9120091
564,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,fast,6.58,37.26916504,0.42036438,45.19,0.987550792,0.602333673,1.635294118,1.802532498,1.52481397,1.067886502,1.531337005,1.500432122,1.687943891,1.427880179,3.0972151
565,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,medium,10.67,35.7734375,0.403492928,45.14,0.987364319,0.605358793,1.576470588,1.593981683,1.656251412,1.176345797,1.340142152,1.293819495,1.355028162,1.407963047,3.1713337
566,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,slow,20.01,37.19372559,0.419512749,45.37,0.987537535,0.613270395,1.847058824,1.787705911,2,1.424025457,1.297068682,1.490002806,1.255389011,1.404469274,2.6556507
567,hosing_watering_gardening_garden_454.mp4,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,slower,41.73,34.72814941,0.391703606,45.5,0.987727355,0.612521309,2,2,1.967453209,2,1,1.149444086,1,0.983726605,2.5957997
568,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,superfast,7.91,46.90686035,1.006586075,35.56,0.894628227,0.502770667,1,1,1,1,1,1.076577138,1,1,2.7866094
569,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,veryfast,9.96,45.62573242,0.979093552,36.15,0.903323107,0.516269457,1.541284404,1.952628354,1.424473873,1.024559722,1.504338274,1,1.905821898,1.390327809,4.800488
570,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,faster,9.86,45.76330566,0.982048035,36.07,0.902488789,0.513493867,1.467889908,1.861218814,1.337194537,1.023361687,1.434380363,1.008229359,1.818730208,1.306668555,4.5225613
571,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,fast,13.82,48.59216309,1.042752266,36.43,0.903529364,0.525487358,1.798165138,1.975226281,1.71433379,1.070803882,1.679266548,1.177313743,1.844620023,1.600978311,4.3530154
572,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,medium,20.74,55.02856445,1.180871964,36.48,0.903201736,0.527651919,1.844036697,1.939330706,1.782399119,1.153707919,1.598356626,1.562029661,1.680954662,1.544930992,3.0884447
573,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,slow,33.15,61.36474609,1.316843987,36.6,0.90375548,0.531935849,1.95412844,2,1.917108701,1.30238409,1.500424072,1.940763488,1.535645295,1.471999479,2.3228327
574,Ice_3.mp4,1920,1080,21.522,59.94,645,1682.501465,35.37230015,1,0.25341,0.89419,slower,91.38,62.35583496,1.338110924,36.65,0.903726739,0.534571894,2,1.996851079,2,2,1,2,0.998425539,1,1.4992128
575,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,superfast,10.9,41.30041504,1.257011414,38.23,0.968223619,0.609872487,1,1,1,1,1,1.05431379,1,1,2.8454527
576,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,veryfast,13.38,40.54345703,1.233971596,38.74,0.972483477,0.627736733,1.481132075,1.634044722,1.440068796,1.025313872,1.444564554,1.005507137,1.593701956,1.404515082,4.4184486
577,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,faster,13.28,40.45812988,1.23137188,38.74,0.972527068,0.628141767,1.481132075,1.640532883,1.450046425,1.024293151,1.44600408,1,1.60162438,1.415655688,4.4632841
578,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,fast,17.27,43.90002441,1.336129189,38.96,0.973474556,0.636499795,1.688679245,1.781558656,1.655938536,1.065019904,1.585584681,1.221913801,1.672793766,1.554842806,3.9390841
579,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,medium,27.58,50.20935059,1.528157234,39.07,0.973959381,0.640622575,1.79245283,1.853720858,1.75749932,1.170256201,1.531675567,1.628698529,1.584029938,1.501807313,2.8350936
580,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,slow,40.72,55.01611328,1.67445755,39.23,0.97461884,0.647266762,1.943396226,1.95187589,1.92117258,1.304378891,1.489901622,1.938615418,1.496402543,1.472863899,2.3001819
581,Industry_2.mp4,1920,1080,30.531,59.94,915,1608.314941,47.96713734,1,0.0747,0.97612,slower,108.87,55.96826172,1.703434944,39.29,0.974942164,0.650466699,2,2,2,2,1,2,1,1,1.5
582,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,superfast,9.12,60.71447754,1.399802208,33.74,0.903455119,0.525910597,1,1,1,1,1,1.516758928,1,1,1.9779017
583,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,veryfast,11.89,55.23120117,1.273384094,34.24,0.909183879,0.541847644,1.476190476,1.82925696,1.490856277,1.031736939,1.430781841,1,1.772987756,1.444996512,4.6487661
584,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,faster,11.76,55.2755127,1.274404526,34.27,0.909242632,0.542450565,1.504761905,1.837761651,1.509426064,1.030247479,1.460582952,1.004171217,1.783806015,1.465110174,4.6899364
585,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,fast,16.27,61.28283691,1.412904739,34.55,0.910155878,0.551018342,1.771428571,1.96995703,1.773311031,1.081920257,1.637300495,1.570318102,1.820796882,1.639040419,3.2459269
586,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,medium,23.58,63.90966797,1.473468781,34.58,0.90983603,0.552008949,1.8,1.923657974,1.80382143,1.165673694,1.544171417,1.817885547,1.650254256,1.547449719,2.6084565
587,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,slow,39.06,65.84204102,1.51802063,34.67,0.910027792,0.554860582,1.885714286,1.951416158,1.891650873,1.343033914,1.40407049,2,1.452990976,1.408490771,2.1327761
588,Industry_3.mp4,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,slower,96.4,64.93286133,1.497058868,34.79,0.910363424,0.558378445,2,2,2,2,1,1.914314671,1,1,1.5671405
589,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,superfast,3.04,52.80126953,0.982083321,37.55,0.968085015,0.7101891,1,1,1,1,1,1,1,1,3
590,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,veryfast,3.89,52.85498047,0.983082771,38.14,0.973286734,0.726231985,1.355421687,1.621522075,1.386404956,1.025843721,1.321275023,1.002354414,1.580671638,1.351477742,4.2434336
591,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,faster,3.88,52.81213379,0.982284546,38.13,0.973238257,0.726168179,1.34939759,1.615729851,1.384868141,1.025539678,1.31579267,1.000474028,1.575492285,1.350379874,4.2396551
592,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,fast,4.88,54.24462891,1.008930206,38.25,0.973820188,0.729382681,1.421686747,1.685261281,1.46229184,1.055944056,1.346365595,1.063243476,1.595975915,1.384819424,4.0697743
593,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,medium,6.84,64.28881836,1.195746422,38.57,0.974803075,0.737147779,1.614457831,1.802700529,1.649320068,1.115536637,1.447247699,1.503328308,1.615994015,1.478499238,3.0211238
594,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,slow,12.28,74.92565918,1.39358902,39.05,0.975814589,0.747414588,1.903614458,1.923560245,1.896603887,1.280936455,1.486111548,1.969388099,1.501682802,1.480638544,2.2689448
595,Industry_6.mp4,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,slower,35.93,75.62426758,1.406583786,39.21,0.976454338,0.751707421,2,2,2,2,1,2,1,1,1.5
596,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,superfast,8.35,35.31176758,0.792420387,41.63,0.980166665,0.726921599,1,1,1,1,1,1.533545718,1,1,1.9562508
597,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,veryfast,10.43,30.31311035,0.68024826,42.43,0.984408918,0.74903954,1.526315789,1.713319977,1.523567662,1.030651341,1.480923498,1.001280643,1.662366223,1.478257099,4.6156358
598,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,faster,10.38,30.30114746,0.679978371,42.4,0.984144112,0.748125616,1.506578947,1.668793776,1.501933593,1.02991453,1.462819393,1,1.620322587,1.458308966,4.5414509
599,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,fast,12.58,32.76367188,0.735240936,42.53,0.985038614,0.74991719,1.592105263,1.819201153,1.544343066,1.062334218,1.498685853,1.262224976,1.712456516,1.453726182,3.6957505
600,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,medium,19.61,37.84375,0.84924221,42.83,0.985120312,0.759965682,1.789473684,1.832938385,1.782207226,1.165929856,1.534803895,1.803169488,1.572082897,1.528571567,2.570728
601,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,slow,29.3,39.08972168,0.87720108,43.02,0.985771439,0.765341959,1.914473684,1.942423109,1.909472453,1.308723843,1.462855356,1.935836403,1.4842116,1.4590339,2.2760709
602,Leaf.mp4,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,slower,76.21,39.69226074,0.890723228,43.15,0.98611386,0.769166265,2,2,2,2,1,2,1,1,1.5
603,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,superfast,12.68,182.0292969,5.488870621,40.2,0.983616272,0.662791041,1,1,1,1,1,1.592695115,1,1,1.8835997
604,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,veryfast,16.1,169.1793213,5.101396561,40.58,0.986321626,0.680362327,1.2375,1.531069174,1.357565389,1.025585397,1.206627945,1.009967988,1.492873415,1.32369805,3.983492
605,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,faster,16.16,168.9595947,5.094768524,40.59,0.986312334,0.680487225,1.24375,1.529245127,1.360106991,1.026034263,1.212191487,1,1.490442552,1.325596073,4.0282301
606,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,fast,19.63,169.9309082,5.12405777,40.77,0.987293556,0.68486542,1.35625,1.721861973,1.449200697,1.051993716,1.289218728,1.044048467,1.636760703,1.377575432,4.1219876
607,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,medium,26.74,185.3232422,5.588194847,41.04,0.987434304,0.691968796,1.525,1.749491232,1.593750243,1.105184409,1.379860218,1.742070071,1.582985805,1.442067251,2.5285511
608,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,slow,51.45,191.0109863,5.759700775,41.61,0.988357343,0.706601197,1.88125,1.93068658,1.891511042,1.290042642,1.458285128,2,1.496606791,1.466239161,2.2105655
609,Love.mp4,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,slower,146.35,188.6280518,5.687848091,41.8,0.988710437,0.711932503,2,2,2,2,1,1.891939842,1,1,1.5856741
610,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,superfast,13.14,43.48571777,1.499217987,40.03,0.970336081,0.67984642,1,1,1,1,1,1.368084964,1,1,2.1928463
611,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,veryfast,16.36,38.49182129,1.327046394,40.47,0.97551532,0.694016355,1.488888889,1.845492033,1.556784543,1.024659213,1.453057632,1,1.801078846,1.519319325,4.7734558
612,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,faster,16.28,38.65441895,1.332653999,40.43,0.975379015,0.693470288,1.444444444,1.823240735,1.535327729,1.024046561,1.410526141,1.011988476,1.780427573,1.499275313,4.6346664
613,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,fast,22.59,41.87792969,1.443789482,40.71,0.976101867,0.700368418,1.755555556,1.941243709,1.806378525,1.072369429,1.637080943,1.249584583,1.810237831,1.684474097,4.1067991
614,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,medium,34.52,48.14892578,1.659988403,40.76,0.976120725,0.701167342,1.811111111,1.944322209,1.837770944,1.163731046,1.556296979,1.711795396,1.670765952,1.579205908,2.8077356
615,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,slow,54.57,52.05908203,1.79479599,40.89,0.976461791,0.704737423,1.955555556,2,1.978051468,1.317276765,1.48454418,2,1.518283821,1.50162177,2.2522249
616,Merlot.mp4,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,slower,143.72,50.86035156,1.753470421,40.93,0.976360451,0.705296004,2,1.983456612,2,2,1,1.91165023,0.991728306,1,1.5649977
617,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,superfast,9.59,278.8039551,5.042304993,37.43,0.952612312,0.589961062,1,1,1,1,1,1.380411192,1,1,2.1732655
618,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,veryfast,13.19,261.4006348,4.727558136,37.64,0.956640814,0.598464869,1.1640625,1.383244157,1.184114698,1.026554547,1.133950946,1,1.34746289,1.153484441,3.6348983
619,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,faster,13.13,261.526123,4.729826927,37.62,0.956533775,0.59809186,1.1484375,1.373061198,1.176038734,1.026111972,1.119212651,1.002742119,1.33812024,1.146111503,3.5935903
620,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,fast,16.74,268.4300537,4.854686737,37.87,0.957799467,0.60646664,1.34375,1.493470487,1.357359887,1.052740282,1.276430686,1.153650915,1.418650462,1.289358743,3.4537656
621,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,medium,27.48,292.1402588,5.283498764,38.17,0.959895595,0.615795202,1.578125,1.692881784,1.559331236,1.131961348,1.39415096,1.671924221,1.495529672,1.377548128,2.552286
622,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,slow,60.65,307.149292,5.554944038,38.59,0.962130449,0.631653903,1.90625,1.905490525,1.902685683,1.376631998,1.384720101,2,1.384168411,1.382130943,2.0755097
623,Military_Boat.mp4,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,slower,145.16,305.6364746,5.527584076,38.71,0.963123893,0.636148613,2,2,2,2,1,1.966932042,1,1,1.5252179
624,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,superfast,4.98,106.1955566,1.179172516,39.11,0.97091431,0.594531785,1,1,1,1,1,1.411301444,1,1,2.1256975
625,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,veryfast,6.44,93.59130859,1.039216995,39.66,0.975799763,0.612741235,1.34591195,1.616696575,1.345180687,1.02718302,1.310294196,1,1.57391287,1.309582285,4.1937894
626,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,faster,6.43,93.7208252,1.04065609,39.7,0.97592562,0.614486603,1.371069182,1.632583655,1.378266108,1.026996835,1.335027661,1.004229214,1.589667659,1.3420354,4.2487618
627,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,fast,8.72,101.7037354,1.129294395,40.13,0.977192022,0.628169764,1.641509434,1.792443094,1.637645875,1.069633215,1.534647027,1.264719565,1.675754892,1.531034986,3.7490026
628,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,medium,13.43,114.2924805,1.269077301,40.31,0.977623774,0.633069106,1.754716981,1.846943665,1.730518435,1.157326382,1.516181613,1.675513728,1.595871046,1.495272606,2.7497986
629,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,slow,23.48,124.2363281,1.379491806,40.61,0.978588469,0.644915568,1.943396226,1.968718269,1.955081499,1.344442376,1.44550355,2,1.464338155,1.454195088,2.1820184
630,Military_Boat2.mp4,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,slower,58.69,120.2518311,1.335249901,40.7,0.978836282,0.647285171,2,2,2,2,1,1.869981839,1,1,1.6042937
631,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,superfast,8.29,127.0715332,2.530486107,37.16,0.965360743,0.683531182,1,1,1,1,1,1,1,1,3
632,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,veryfast,9.8,140.6893311,2.801668167,37.91,0.971543497,0.706921268,1.446428571,1.655365273,1.485413472,1.014227834,1.426137721,1.118985849,1.632143408,1.464575732,4.041925
633,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,faster,9.84,140.7359619,2.802598,37.9,0.971476519,0.706866823,1.44047619,1.648265677,1.484283577,1.01460473,1.419741253,1.119393829,1.624539713,1.462918054,4.0264641
634,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,fast,12.35,144.7202148,2.881937981,37.99,0.971758441,0.709107444,1.494047619,1.678149106,1.530783091,1.03825497,1.438998764,1.154205627,1.616316949,1.474380701,3.9245142
635,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,medium,19.99,206.4342041,4.110902786,38.29,0.972871334,0.716998816,1.672619048,1.796114567,1.694552402,1.110242156,1.506535343,1.693435327,1.617768302,1.526290813,2.7462486
636,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,slow,34.21,232.1641846,4.623286247,38.67,0.974235569,0.72752745,1.898809524,1.94072201,1.913052702,1.244228776,1.526093561,1.918252489,1.559779075,1.537540956,2.4102216
637,Monument.mp4,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,slower,114.42,241.5201416,4.809597969,38.84,0.974794801,0.731717084,2,2,2,2,1,2,1,1,1.5
638,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,superfast,11.22,51.43664551,1.574941635,37.45,0.961380565,0.673913837,1,1,1,1,1,1,1,1,3
639,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,veryfast,13.25,62.1204834,1.902075768,38.21,0.966749066,0.697507293,1.436781609,1.490013708,1.429260429,1.01547846,1.414881424,1.168442054,1.467302131,1.407474886,3.6712633
640,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,faster,13.24,62.1776123,1.903822899,38.22,0.966779682,0.697810653,1.442528736,1.492808205,1.434779775,1.015402211,1.420647621,1.169341656,1.470164422,1.413016201,3.6805567
641,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,fast,16.84,64.82202148,1.984790802,38.3,0.967118158,0.700140292,1.488505747,1.52370284,1.477165335,1.042851697,1.427341732,1.2110322,1.461092546,1.416467308,3.5547375
642,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,medium,26.14,89.89074707,2.752372742,38.74,0.970163387,0.715027504,1.74137931,1.80165826,1.748023958,1.113762867,1.563509937,1.606261758,1.617631826,1.569475882,2.9575613
643,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,slow,40.55,101.8338623,3.118058205,38.97,0.971211019,0.722205045,1.873563218,1.897281609,1.878612471,1.223637057,1.531142922,1.794553973,1.550526439,1.535269352,2.57275
644,Monument_2.mp4,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,slower,142.37,114.8648682,3.517058372,39.19,0.972336383,0.728876872,2,2,2,2,1,2,1,1,1.5
645,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,superfast,5.12,28.40710449,0.365497589,47.23,0.993292973,0.730217552,1,1,1,1,1,2,1,1,1.5
646,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,veryfast,6.65,20.69262695,0.26624012,48.13,0.993844581,0.746524337,1.625,1.685216264,1.672742108,1.036805389,1.567314385,1.263021869,1.625393041,1.613361704,3.8052145
647,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,faster,6.66,20.68908691,0.26619339,48.17,0.993939971,0.748435571,1.652777778,1.803711244,1.751590734,1.037045947,1.593736308,1.262674903,1.739278043,1.689019411,3.9772975
648,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,fast,8.5,22.71166992,0.292218208,48.57,0.994097986,0.751364358,1.930555556,2,1.872418864,1.081308636,1.785388086,1.455906928,1.849610679,1.731622963,3.6861022
649,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,medium,13.7,20.1315918,0.259021759,48.33,0.993928028,0.748078599,1.763888889,1.788875459,1.73686373,1.206398845,1.46211089,1.209426162,1.482822589,1.439709377,3.6253911
650,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,slow,22.66,20.6940918,0.26625824,48.67,0.994088019,0.754221827,2,1.987618833,1.990304745,1.421938898,1.406530198,1.263156409,1.397822956,1.399711864,3.3282221
651,Moon.mp4,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,slower,46.69,17.93945313,0.230815887,48.65,0.994014882,0.754456833,1.986111111,1.896766885,2,2,0.993055556,1,0.948383442,1,2.941439
