frame,value
1173,0.509681
1174,0.528311
1175,0.585051
1176,0.551729
1177,0.528184
1178,0.542832
1179,0.552586
1180,0.589735
1181,0.560264
1182,0.547412
1183,0.550715
1184,0.564793
1185,0.593428
1186,0.563117
1187,0.549069
1188,0.557247
1189,0.559594
1190,0.585392
1191,0.536113
1192,0.525244
1193,0.509255
1194,0.513857
1195,0.558382
1196,0.517599
1197,0.482040
1198,0.491723
1199,0.494505
1200,0.604347
1201,0.532714
1202,0.517923
1203,0.493276
1204,0.523017
1205,0.586006
1206,0.519374
1207,0.491309
1208,0.509814
1209,0.531864
1210,0.581856
1211,0.515552
1212,0.511611
1213,0.506297
1214,0.517895
1215,0.574949
1216,0.519134
1217,0.497434
1218,0.507864
1219,0.515865
1220,0.567888
1221,0.520328
1222,0.498069
1223,0.510825
1224,0.517744
1225,0.555306
1226,0.520739
1227,0.513874
1228,0.518052
1229,0.487700
1230,0.576687
1231,0.551747
1232,0.531008
1233,0.521024
1234,0.528257
1235,0.579465
1236,0.517901
1237,0.510459
1238,0.506712
1239,0.510458
1240,0.577286
1241,0.528196
1242,0.483137
1243,0.499035
1244,0.523679
1245,0.575262
1246,0.524715
1247,0.507105
1248,0.539397
1249,0.574365
1250,0.690867
1251,0.592031
1252,0.557381
1253,0.551392
1254,0.542475
1255,0.567519
1256,0.531084
1257,0.517813
1258,0.517057
1259,0.519295
1260,0.608698
1261,0.568056
1262,0.514980
1263,0.532575
1264,0.538545
1265,0.597264
1266,0.556617
1267,0.521981
1268,0.528023
1269,0.539625
1270,0.572160
1271,0.506323
1272,0.506569
1273,0.506724
1274,0.523020
1275,0.568573
1276,0.501329
1277,0.487584
1278,0.517482
1279,0.523568
1280,0.574176
1281,0.522040
1282,0.518436
1283,0.513835
1284,0.516644
1285,0.550290
1286,0.523968
1287,0.514241
1288,0.501882
1289,0.490402
1290,0.566122
1291,0.528445
1292,0.506622
1293,0.515522
1294,0.520617
1295,0.566916
1296,0.507735
1297,0.501434
1298,0.497725
1299,0.518555
1300,0.564253
1301,0.520067
1302,0.509410
1303,0.509782
1304,0.519203
1305,0.567715
1306,0.523188
1307,0.504436
1308,0.501968
1309,0.514837
1310,0.564349
1311,0.519354
1312,0.482563
1313,0.497255
1314,0.481669
1315,0.550785
1316,0.509367
1317,0.480072
1318,0.489804
1319,0.480689
1320,0.540940
1321,0.512511
1322,0.491191
1323,0.498646
1324,0.514065
1325,0.557530
1326,0.482587
1327,0.468691
1328,0.482988
1329,0.488643
1330,0.524867
1331,0.484869
1332,0.478623
1333,0.467042
1334,0.478900
1335,0.529268
1336,0.453048
1337,0.458168
1338,0.476289
1339,0.487740
1340,0.535322
1341,0.459948
1342,0.469338
1343,0.449662
1344,0.445881
1345,0.540253
1346,0.484147
1347,0.438084
1348,0.447797
1349,0.443531
1350,0.509402
1351,0.472306
1352,0.452325
1353,0.447045
1354,0.469293
1355,0.524030
1356,0.437703
1357,0.474580
1358,0.497582
1359,0.466788
1360,0.538545
1361,0.496357
1362,0.430055
1363,0.447773
1364,0.465027
1365,0.507910
1366,0.477573
1367,0.426488
1368,0.444709
1369,0.432617
1370,0.510440
1371,0.466469
1372,0.453301
1373,0.446963
1374,0.468559
1375,0.525444
1376,0.490552
1377,0.455084
1378,0.468421
1379,0.486473
1380,0.523404
1381,0.493557
1382,0.476925
1383,0.474011
1384,0.474607
1385,0.496513
1386,0.460673
1387,0.464028
1388,0.460109
1389,0.468405
